Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
19319,Chronicles of Eclipse,3DS,2014.0,Action,Unknown,0.07,0.04,0.02,0.01,0.14
19320,Realm of Ashes,DS,2022.0,Misc,Activision,0.03,0.06,0.01,0.0,0.1
19321,Rise of Legends,PS4,2007.0,Shooter,Arc System Works,0.2,0.11,0.08,0.05,0.44
19322,Edge of Honor,GBA,2014.0,Shooter,Jaleco,1.22,0.63,0.08,0.05,1.98
19323,Fall of Legends,GBA,2002.0,Shooter,Sega,0.07,0.02,0.0,0.02,0.11
19324,Warriors of Vengeance,X360,2015.0,Sports,Midway Games,0.04,0.04,0.04,0.02,0.14
19325,Kingdom of Honor,Wii,2009.0,Racing,Acclaim Entertainment,0.43,0.45,0.05,0.16,1.09
19326,Quest for Fire,PS3,2008.0,Simulation,Namco Bandai Games,0.04,0.02,0.0,0.0,0.06
19327,Realm of Legends,DS,2010.0,Misc,Activision,0.01,0.04,0.01,0.02,0.08
19328,Dawn of Chaos,PS2,2021.0,Action,Electronic Arts,0.51,0.28,0.07,0.12,0.98
19329,Kingdom of Horizon,PS2,2009.0,Sports,Quinrose,0.13,0.16,0.01,0.03,0.33
19330,Shadow Eclipse,X360,2004.0,Action,THQ,0.01,0.04,0.01,0.01,0.07
19331,Tales of Legends,XB,2022.0,Role-Playing,Activision,0.09,0.14,0.16,0.02,0.41
19332,Secrets of Ashes,X360,2015.0,Action,Sega,0.02,0.01,0.0,0.0,0.03
19333,Path of Destiny,DS,2002.0,Role-Playing,Electronic Arts,0.29,0.15,0.06,0.2,0.7
19334,Fall of Glory,SAT,2006.0,Sports,Activision,0.01,0.01,0.0,0.0,0.02
19335,Kingdom of Horizon,XOne,2012.0,Racing,Take-Two Interactive,0.02,0.02,0.02,0.0,0.06
19336,Secrets of Darkness,GBA,2002.0,Action,Capcom,0.12,0.08,0.06,0.05,0.31
19337,Tales of Valor,GB,2013.0,Shooter,Warner Bros. Interactive Entertainment,0.01,0.02,0.0,0.02,0.05
19338,Warriors of Fire,PSP,2012.0,Action,Microsoft Game Studios,0.14,0.04,0.02,0.0,0.2
19339,Battle for Frontier,SAT,2004.0,Action,Acclaim Entertainment,0.26,0.12,0.0,0.01,0.39
19340,Legend of Valor,DS,2023.0,Simulation,Sega,0.04,0.03,0.0,0.02,0.09
19341,Shadow Redemption,Wii,1997.0,Adventure,505 Games,0.06,0.02,0.02,0.08,0.18
19342,Empire of Eclipse,PS2,2012.0,Action,THQ,0.26,0.13,0.02,0.12,0.53
19343,Secrets of Eclipse,PS2,2003.0,Adventure,Sega,0.26,0.07,0.01,0.0,0.34
19344,Guardians of Origins,PS2,2001.0,Shooter,Sony Computer Entertainment,0.38,0.62,0.07,0.09,1.16
19345,Empire of Horizon,PS,2016.0,Role-Playing,THQ,0.01,0.05,0.01,0.01,0.08
19346,Return to Honor,GBA,2011.0,Misc,Ubisoft,0.02,0.02,0.0,0.02,0.06
19347,Edge of Origins,PS,2014.0,Fighting,Electronic Arts,0.39,0.29,0.22,0.02,0.92
19348,Battle for Redemption,PS2,2008.0,Sports,Capcom,0.21,0.05,0.02,0.03,0.31
19349,Quest for Honor,GC,2005.0,Misc,Atari,0.09,0.03,0.0,0.03,0.15
19350,Secrets of Rebellion,PS,2022.0,Sports,THQ,0.02,0.03,0.01,0.04,0.1
19351,Dawn of Horizon,Wii,2011.0,Platform,Data Design Interactive,0.18,0.08,0.02,0.23,0.51
19352,Shadow Ruin,PC,2008.0,Fighting,Tecmo Koei,0.06,0.06,0.0,0.01,0.13
19353,Battle for Legends,PS2,2008.0,Simulation,Rocket Company,0.26,0.14,0.06,0.03,0.49
19354,Legend of Origins,Wii,2006.0,Platform,Square Enix,0.28,0.31,0.27,0.01,0.87
19355,Empire of Legends,N64,2010.0,Puzzle,Namco Bandai Games,0.09,0.01,0.05,0.08,0.23
19356,Legend of Honor,PS3,2005.0,Racing,Mad Catz,0.01,0.03,0.0,0.0,0.04
19357,Secrets of Destiny,X360,2013.0,Racing,SNK Playmore,0.18,0.09,0.05,0.07,0.39
19358,Battle for Darkness,PS4,1990.0,Puzzle,Take-Two Interactive,0.16,0.17,0.22,0.17,0.72
19359,Path of Glory,XB,2008.0,Action,Ubisoft,0.39,0.29,0.08,0.04,0.8
19360,Empire of Chaos,DS,2000.0,Adventure,Ubisoft,0.18,0.03,0.01,0.02,0.24
19361,Return to Origins,PS2,2008.0,Racing,DTP Entertainment,0.0,0.01,0.02,0.0,0.03
19362,Tales of Vengeance,DS,2006.0,Fighting,Electronic Arts,0.04,0.04,0.02,0.02,0.12
19363,Battle for Origins,PS,2024.0,Fighting,505 Games,0.06,0.02,0.02,0.01,0.11
19364,Empire of Storm,X360,2009.0,Simulation,505 Games,0.17,0.29,0.01,0.07,0.54
19365,Shadow Chaos,PS2,2009.0,Strategy,Namco Bandai Games,0.12,0.08,0.04,0.08,0.32
19366,Age of Ruin,SAT,2011.0,Shooter,Idea Factory,0.12,0.19,0.09,0.17,0.57
19367,Path of Darkness,PSP,2023.0,Action,Idea Factory,0.04,0.04,0.0,0.01,0.09
19368,Edge of Origins,PS2,2009.0,Action,Nintendo,0.14,0.02,0.08,0.02,0.26
19369,Warriors of Vengeance,PSP,2010.0,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01
19370,Return to Darkness,PC,2012.0,Misc,Black Bean Games,0.04,0.05,0.02,0.02,0.13
19371,Legend of Valor,DS,2007.0,Role-Playing,Atari,0.02,0.02,0.0,0.0,0.04
19372,Path of Chaos,PS3,2009.0,Misc,Eidos Interactive,0.42,0.45,0.03,0.59,1.49
19373,Dawn of Legends,GC,2009.0,Fighting,Sony Computer Entertainment,0.29,0.03,0.0,0.03,0.35
19374,Guardians of Vengeance,X360,2004.0,Misc,Namco Bandai Games,0.18,0.03,0.04,0.08,0.33
19375,Warriors of Legends,PSP,2004.0,Simulation,Saurus,0.03,0.01,0.0,0.01,0.05
19376,Guardians of Storm,X360,2013.0,Fighting,Atari,0.04,0.05,0.01,0.07,0.17
19377,Quest for Eclipse,DS,2008.0,Role-Playing,THQ,0.3,0.06,0.06,0.01,0.43
19378,Chronicles of Legends,PS2,2002.0,Role-Playing,Deep Silver,0.03,0.02,0.02,0.0,0.07
19379,Chronicles of Origins,X360,2012.0,Racing,Eidos Interactive,0.09,0.01,0.01,0.01,0.12
19380,Dawn of Darkness,PS2,2010.0,Racing,Ubisoft,0.26,0.23,0.11,0.12,0.72
19381,Warriors of Frontier,DS,2003.0,Sports,Success,0.01,0.04,0.01,0.0,0.06
19382,Secrets of Vengeance,3DS,2013.0,Action,Electronic Arts,0.02,0.05,0.03,0.02,0.12
19383,Empire of Storm,2600,2024.0,Sports,Unknown,0.01,0.04,0.01,0.02,0.08
19384,Realm of Glory,GBA,2012.0,Action,Take-Two Interactive,0.22,0.06,0.01,0.01,0.3
19385,Realm of Legends,3DS,1995.0,Sports,THQ,0.18,0.28,0.02,0.01,0.49
19386,Secrets of Darkness,PS2,1997.0,Sports,3DO,0.78,0.23,0.1,0.17,1.28
19387,Fall of Redemption,SAT,2022.0,Adventure,Microsoft Game Studios,0.23,0.07,0.0,0.02,0.32
19388,Guardians of Vengeance,PS2,2001.0,Strategy,Crave Entertainment,0.2,0.26,0.16,0.23,0.85
19389,Edge of Destiny,XOne,2010.0,Adventure,Sony Computer Entertainment,0.15,0.14,0.01,0.01,0.31
19390,Age of Honor,DC,2011.0,Strategy,Evolved Games,0.02,0.01,0.0,0.01,0.04
19391,Guardians of Frontier,XB,2000.0,Platform,THQ,0.11,0.05,0.03,0.02,0.21
19392,Kingdom of Horizon,2600,2003.0,Racing,Atari,0.08,0.05,0.07,0.02,0.22
19393,Path of Twilight,PSP,2007.0,Misc,Gremlin Interactive Ltd,0.19,0.33,0.04,0.13,0.69
19394,Kingdom of Valor,PS2,2015.0,Sports,Activision,0.07,0.06,0.04,0.01,0.18
19395,Shadow Glory,X360,2021.0,Simulation,Activision,0.04,0.09,0.0,0.0,0.13
19396,Return to Legends,PS,2006.0,Fighting,DigiCube,0.05,0.01,0.01,0.01,0.08
19397,Battle for Destiny,DS,2012.0,Role-Playing,Accolade,0.07,0.07,0.0,0.01,0.15
19398,Shadow Storm,PS,2004.0,Action,Infogrames,0.05,0.07,0.03,0.03,0.18
19399,Edge of Darkness,2600,2008.0,Platform,Take-Two Interactive,0.26,0.08,0.04,0.02,0.4
19400,Shadow Ruin,PS2,2008.0,Sports,Capcom,0.06,0.01,0.01,0.0,0.08
19401,Empire of Darkness,GBA,1987.0,Action,Konami Digital Entertainment,1.42,0.28,0.91,0.37,2.98
19402,Kingdom of Origins,PS4,2022.0,Platform,Sega,0.05,0.01,0.01,0.0,0.07
19403,Secrets of Eclipse,XOne,2021.0,Role-Playing,Sega,0.03,0.02,0.0,0.0,0.05
19404,Age of Fire,SAT,2006.0,Adventure,Electronic Arts,0.19,0.09,0.07,0.01,0.36
19405,Legend of Redemption,PSP,2007.0,Fighting,Sega,0.03,0.02,0.0,0.0,0.05
19406,Kingdom of Chaos,2600,2022.0,Shooter,Take-Two Interactive,0.07,0.13,0.01,0.0,0.21
19407,Warriors of Ashes,GBA,1991.0,Role-Playing,Acclaim Entertainment,0.03,0.02,0.01,0.03,0.09
19408,Shadow Glory,PS2,1999.0,Sports,Capcom,0.18,0.14,0.09,0.02,0.43
19409,Kingdom of Darkness,X360,2011.0,Sports,Universal Interactive,0.12,0.08,0.0,0.04,0.24
19410,Secrets of Redemption,XB,2015.0,Platform,Nintendo,0.31,0.23,0.1,0.11,0.75
19411,Shadow Ruin,PS2,1998.0,Role-Playing,Sony Computer Entertainment,0.18,0.08,0.03,0.04,0.33
19412,Path of Ruin,PS,2004.0,Action,Square Enix,0.11,0.05,0.0,0.05,0.21
19413,Empire of Valor,PC,2012.0,Action,Ubisoft,0.18,0.07,0.01,0.0,0.26
19414,Path of Legends,PS2,1998.0,Role-Playing,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
19415,Quest for Horizon,PSP,1998.0,Role-Playing,Vivendi Games,0.04,0.02,0.02,0.01,0.09
19416,Rise of Vengeance,GBA,2007.0,Adventure,Sony Computer Entertainment,0.16,0.07,0.03,0.0,0.26
19417,Curse of Destiny,PSP,2006.0,Role-Playing,Play It,0.23,0.09,0.04,0.04,0.4
19418,Empire of Legends,DS,2000.0,Action,Eidos Interactive,0.07,0.04,0.01,0.02,0.14
19419,Kingdom of Darkness,DS,2007.0,Role-Playing,Namco Bandai Games,0.06,0.02,0.03,0.05,0.16
19420,Empire of Horizon,Wii,2021.0,Fighting,Take-Two Interactive,0.06,0.04,0.02,0.01,0.13
19421,Realm of Frontier,N64,1997.0,Action,Atlus,0.16,0.11,0.0,0.04,0.31
19422,Return to Rebellion,PS2,2021.0,Adventure,505 Games,0.11,0.06,0.02,0.01,0.2
19423,Path of Twilight,PS,2011.0,Shooter,SNK Playmore,0.1,0.17,0.02,0.12,0.41
19424,Shadow Eclipse,PS2,2008.0,Racing,Banpresto,0.01,0.03,0.02,0.04,0.1
19425,Fall of Fire,PS3,2008.0,Action,Electronic Arts,0.09,0.06,0.02,0.02,0.19
19426,Chronicles of Honor,3DS,2004.0,Strategy,Activision,0.5,0.42,0.1,0.13,1.15
19427,Guardians of Chaos,XB,2011.0,Adventure,Microsoft Game Studios,1.27,0.28,0.06,0.49,2.1
19428,Age of Redemption,DS,2007.0,Simulation,Ubisoft,0.08,0.01,0.06,0.0,0.15
19429,Kingdom of Origins,X360,2010.0,Sports,Disney Interactive Studios,0.46,0.31,0.01,0.14,0.92
19430,Age of Valor,DS,2004.0,Racing,Empire Interactive,0.69,0.06,0.02,0.1,0.87
19431,Warriors of Vengeance,X360,2004.0,Platform,Warner Bros. Interactive Entertainment,0.12,0.2,0.13,0.07,0.52
19432,Fall of Darkness,PC,2005.0,Misc,Sony Computer Entertainment,0.01,0.02,0.0,0.0,0.03
19433,Shadow Redemption,DS,2008.0,Misc,505 Games,0.02,0.02,0.0,0.0,0.04
19434,Age of Glory,PS3,2022.0,Adventure,Namco Bandai Games,0.05,0.06,0.0,0.0,0.11
19435,Guardians of Darkness,Wii,2005.0,Action,Zoo Digital Publishing,0.05,0.03,0.02,0.01,0.11
19436,Fall of Redemption,N64,2008.0,Racing,Codemasters,0.04,0.02,0.0,0.01,0.07
19437,Edge of Honor,GB,2009.0,Action,Capcom,0.22,0.12,0.0,0.04,0.38
19438,Warriors of Darkness,DS,2008.0,Action,Konami Digital Entertainment,0.2,0.17,0.01,0.03,0.41
19439,Empire of Eclipse,GBA,2011.0,Adventure,Kadokawa Shoten,0.6,0.71,0.12,0.15,1.58
19440,Edge of Glory,Wii,2015.0,Action,Capcom,0.07,0.02,0.01,0.0,0.1
19441,Curse of Glory,Wii,2023.0,Puzzle,Electronic Arts,0.02,0.05,0.03,0.0,0.1
19442,Curse of Valor,GBA,2007.0,Simulation,Bigben Interactive,0.08,0.1,0.02,0.05,0.25
19443,Age of Glory,N64,2016.0,Adventure,Virgin Interactive,0.03,0.01,0.0,0.01,0.05
19444,Legend of Storm,XOne,2021.0,Platform,Warner Bros. Interactive Entertainment,0.41,0.73,0.01,0.58,1.73
19445,Path of Twilight,PS,2006.0,Fighting,Sega,0.09,0.02,0.0,0.02,0.13
19446,Shadow Fire,Wii,2007.0,Sports,Nordcurrent,0.1,0.04,0.02,0.02,0.18
19447,Edge of Honor,GBA,2002.0,Simulation,Ignition Entertainment,0.07,0.08,0.04,0.05,0.24
19448,Dawn of Ashes,PS2,2021.0,Action,Atari,0.07,0.06,0.01,0.03,0.17
19449,Realm of Vengeance,PSP,2009.0,Misc,Microsoft Game Studios,0.08,0.03,0.0,0.04,0.15
19450,Kingdom of Vengeance,Wii,2002.0,Shooter,Konami Digital Entertainment,1.29,1.48,0.02,0.24,3.03
19451,Dawn of Steel,PC,1998.0,Racing,Namco Bandai Games,0.11,0.04,0.0,0.07,0.22
19452,Chronicles of Rebellion,PS2,2012.0,Action,Konami Digital Entertainment,0.17,0.09,0.01,0.08,0.35
19453,Chronicles of Eclipse,PS2,2002.0,Sports,Konami Digital Entertainment,0.07,0.03,0.0,0.01,0.11
19454,Fall of Chaos,N64,2004.0,Shooter,Rising Star Games,0.27,0.13,0.01,0.0,0.41
19455,Battle for Glory,DS,2012.0,Misc,Activision,0.11,0.04,0.05,0.01,0.21
19456,Return to Darkness,PSP,2014.0,Platform,Ignition Entertainment,0.14,0.08,0.0,0.05,0.27
19457,Battle for Twilight,PS2,2006.0,Adventure,Atari,0.14,0.08,0.08,0.05,0.35
19458,Chronicles of Eclipse,DS,2003.0,Sports,Nintendo,0.21,0.31,0.01,0.03,0.56
19459,Age of Storm,DS,2007.0,Action,Konami Digital Entertainment,0.22,0.17,0.0,0.06,0.45
19460,Legend of Honor,PS2,2024.0,Adventure,Capcom,0.11,0.08,0.01,0.0,0.2
19461,Guardians of Valor,PSV,2010.0,Role-Playing,THQ,0.11,0.06,0.02,0.01,0.2
19462,Dawn of Eclipse,PS3,2008.0,Action,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06
19463,Guardians of Darkness,XOne,2007.0,Sports,LucasArts,0.09,0.06,0.01,0.01,0.17
19464,Realm of Ruin,PS,2022.0,Sports,Midway Games,0.13,0.04,0.02,0.04,0.23
19465,Guardians of Storm,X360,2014.0,Action,Hudson Soft,0.21,0.15,0.11,0.11,0.58
19466,Chronicles of Vengeance,PS,2005.0,Shooter,Deep Silver,0.01,0.0,0.0,0.0,0.01
19467,Empire of Rebellion,PSP,2022.0,Racing,PQube,0.07,0.19,0.02,0.01,0.29
19468,Kingdom of Twilight,GBA,2021.0,Shooter,Ubisoft,0.06,0.01,0.01,0.0,0.08
19469,Empire of Steel,PS3,2006.0,Simulation,Summitsoft,0.16,0.11,0.19,0.03,0.49
19470,Realm of Valor,Wii,2004.0,Action,Take-Two Interactive,0.26,0.62,0.0,0.05,0.93
19471,Rise of Frontier,PS4,2021.0,Misc,Nippon Ichi Software,0.05,0.12,0.0,0.02,0.19
19472,Tales of Eclipse,XOne,2011.0,Shooter,D3Publisher,0.39,0.48,0.06,0.12,1.05
19473,Rise of Darkness,PS4,2006.0,Adventure,Square Enix,0.05,0.23,0.25,0.02,0.55
19474,Chronicles of Vengeance,Wii,2016.0,Racing,Fields,0.14,0.06,0.0,0.04,0.24
19475,Shadow Destiny,GBA,2013.0,Racing,Ubisoft,0.01,0.01,0.01,0.0,0.03
19476,Return to Glory,X360,2009.0,Adventure,Sony Computer Entertainment,0.17,0.11,0.02,0.01,0.31
19477,Curse of Frontier,PSP,2008.0,Action,Activision,0.01,0.02,0.03,0.02,0.08
19478,Age of Glory,PS2,1996.0,Racing,Namco Bandai Games,0.01,0.0,0.0,0.0,0.01
19479,Guardians of Steel,PS,2009.0,Racing,Deep Silver,0.02,0.02,0.01,0.01,0.06
19480,Return to Twilight,PS2,2022.0,Puzzle,Electronic Arts,0.57,0.25,0.02,0.11,0.95
19481,Path of Fire,PS3,2007.0,Racing,DreamCatcher Interactive,0.09,0.11,0.02,0.01,0.23
19482,Fall of Ruin,3DS,2012.0,Adventure,Midway Games,0.28,0.26,0.06,0.23,0.83
19483,Kingdom of Redemption,PS2,2004.0,Role-Playing,Sega,0.62,0.1,0.01,0.51,1.24
19484,Edge of Origins,DS,2006.0,Simulation,THQ,0.09,0.11,0.08,0.0,0.28
19485,Tales of Valor,DS,2009.0,Puzzle,Activision,0.02,0.04,0.02,0.02,0.1
19486,Warriors of Glory,SNES,2010.0,Platform,XS Games,0.03,0.02,0.0,0.01,0.06
19487,Curse of Redemption,PSP,2012.0,Shooter,Deep Silver,0.06,0.07,0.01,0.05,0.19
19488,Edge of Redemption,Wii,2005.0,Action,THQ,0.04,0.02,0.0,0.01,0.07
19489,Edge of Eclipse,GC,2005.0,Racing,Electronic Arts,0.03,0.01,0.01,0.0,0.05
19490,Warriors of Frontier,3DS,2008.0,Racing,THQ,0.04,0.02,0.0,0.04,0.1
19491,Guardians of Destiny,PS3,2011.0,Platform,Namco Bandai Games,0.1,0.04,0.0,0.01,0.15
19492,Rise of Valor,PC,2003.0,Action,Marvelous Interactive,0.09,0.04,0.01,0.01,0.15
19493,Realm of Eclipse,GBA,2009.0,Adventure,Nippon Ichi Software,0.03,0.07,0.07,0.01,0.18
19494,Fall of Ruin,PC,2009.0,Sports,Capcom,0.1,0.07,0.07,0.09,0.33
19495,Quest for Glory,PS2,2002.0,Racing,Natsume,0.1,0.04,0.01,0.01,0.16
19496,Kingdom of Legends,PSV,2004.0,Sports,Namco Bandai Games,0.12,0.2,0.08,0.08,0.48
19497,Guardians of Origins,PSP,2007.0,Adventure,Sega,0.22,0.07,0.0,0.17,0.46
19498,Edge of Twilight,PS3,2011.0,Sports,Deep Silver,0.26,0.34,0.03,0.01,0.64
19499,Secrets of Destiny,X360,2016.0,Action,Electronic Arts,0.07,0.05,0.0,0.06,0.18
19500,Return to Storm,DS,1994.0,Adventure,Nintendo,0.01,0.01,0.01,0.02,0.05
19501,Fall of Chaos,DS,2011.0,Action,Square Enix,0.07,0.05,0.02,0.01,0.15
19502,Dawn of Steel,GBA,2006.0,Adventure,Nintendo,0.01,0.04,0.02,0.0,0.07
19503,Guardians of Storm,DS,1997.0,Strategy,Take-Two Interactive,0.22,0.18,0.02,0.08,0.5
19504,Tales of Rebellion,Wii,2024.0,Puzzle,Unknown,0.03,0.01,0.0,0.0,0.04
19505,Tales of Valor,PSP,2011.0,Sports,Nintendo,0.12,0.11,0.04,0.03,0.3
19506,Secrets of Eclipse,DS,2016.0,Platform,Activision,0.1,0.02,0.02,0.11,0.25
19507,Path of Honor,WiiU,2002.0,Misc,Activision,0.3,0.04,0.13,0.0,0.47
19508,Age of Eclipse,PS2,2007.0,Fighting,Atari,0.1,0.18,0.0,0.0,0.28
19509,Realm of Twilight,PS3,2014.0,Platform,Namco Bandai Games,0.08,0.05,0.01,0.05,0.19
19510,Rise of Destiny,PS3,2002.0,Action,DreamCatcher Interactive,0.03,0.03,0.0,0.0,0.06
19511,Chronicles of Redemption,PS2,2007.0,Misc,Zoo Games,0.74,0.35,0.08,0.27,1.44
19512,Kingdom of Honor,DS,2008.0,Sports,Nintendo,0.12,0.06,0.01,0.0,0.19
19513,Warriors of Eclipse,XB,1994.0,Platform,BAM! Entertainment,0.01,0.08,0.02,0.02,0.13
19514,Curse of Twilight,WiiU,1992.0,Misc,Atari,0.15,0.07,0.0,0.01,0.23
19515,Return to Eclipse,PS2,2009.0,Adventure,Namco Bandai Games,0.47,0.17,0.01,0.09,0.74
19516,Edge of Steel,PC,2014.0,Shooter,Eidos Interactive,0.06,0.04,0.04,0.01,0.15
19517,Curse of Honor,XB,2010.0,Puzzle,D3Publisher,0.58,0.07,0.08,0.03,0.76
19518,Quest for Twilight,3DS,2015.0,Strategy,Activision,0.12,0.07,0.05,0.02,0.26
19519,Warriors of Horizon,X360,2021.0,Misc,THQ,0.22,0.2,0.04,0.01,0.47
19520,Tales of Frontier,PS3,2007.0,Racing,Electronic Arts,0.13,0.03,0.11,0.0,0.27
19521,Tales of Eclipse,PS3,2011.0,Simulation,THQ,0.32,0.07,0.0,0.05,0.44
19522,Battle for Legends,XB,2016.0,Fighting,THQ,0.2,0.21,0.11,0.03,0.55
19523,Shadow Valor,GC,2001.0,Action,Midway Games,0.14,0.14,0.04,0.01,0.33
19524,Battle for Twilight,PS2,2005.0,Sports,Ubisoft,0.57,0.19,0.09,0.41,1.26
19525,Empire of Ashes,Wii,1996.0,Sports,Electronic Arts,0.07,0.06,0.04,0.01,0.18
19526,Realm of Valor,PS4,2022.0,Misc,THQ,0.37,0.16,0.06,0.2,0.79
19527,Curse of Destiny,GC,2005.0,Action,3DO,0.05,0.03,0.01,0.01,0.1
19528,Edge of Origins,NES,2009.0,Role-Playing,Sony Computer Entertainment,0.1,0.17,0.02,0.03,0.32
19529,Fall of Horizon,GBA,2003.0,Adventure,Sony Computer Entertainment,0.03,0.02,0.02,0.01,0.08
19530,Legend of Frontier,Wii,2001.0,Role-Playing,Take-Two Interactive,0.02,0.01,0.02,0.03,0.08
19531,Tales of Glory,PS,2010.0,Adventure,Banpresto,0.33,0.48,0.02,0.09,0.92
19532,Warriors of Horizon,PC,2008.0,Action,Take-Two Interactive,0.52,1.58,0.11,0.02,2.23
19533,Age of Valor,DS,2007.0,Fighting,Activision,0.13,0.02,0.01,0.01,0.17
19534,Kingdom of Storm,PSP,2009.0,Strategy,Ubisoft,0.02,0.02,0.0,0.02,0.06
19535,Age of Vengeance,XB,2013.0,Adventure,Namco Bandai Games,0.14,0.06,0.0,0.0,0.2
19536,Fall of Ashes,PS2,2008.0,Fighting,Capcom,0.04,0.03,0.0,0.01,0.08
19537,Legend of Origins,GBA,2001.0,Action,Electronic Arts,0.29,0.37,0.04,0.2,0.9
19538,Legend of Destiny,PS,2007.0,Platform,Konami Digital Entertainment,0.21,0.08,0.11,0.0,0.4
19539,Secrets of Ruin,XOne,2024.0,Action,Unknown,0.13,0.12,0.02,0.12,0.39
19540,Chronicles of Destiny,DS,2003.0,Misc,Nintendo,0.1,0.01,0.01,0.06,0.18
19541,Realm of Destiny,PS3,2009.0,Sports,Idea Factory,0.03,0.03,0.0,0.03,0.09
19542,Quest for Legends,PS,2000.0,Shooter,Sony Computer Entertainment,0.46,0.08,0.02,0.12,0.68
19543,Kingdom of Storm,PS3,2005.0,Sports,Princess Soft,0.08,0.06,0.03,0.01,0.18
19544,Battle for Ashes,XB,2012.0,Adventure,Pioneer LDC,0.02,0.01,0.01,0.02,0.06
19545,Quest for Horizon,GBA,2023.0,Misc,GT Interactive,0.62,0.55,0.02,0.01,1.2
19546,Path of Valor,DS,2003.0,Simulation,Graffiti,1.22,0.3,1.35,0.59,3.46
19547,Rise of Legends,PSP,2016.0,Adventure,Ubisoft,0.16,0.04,0.02,0.02,0.24
19548,Warriors of Destiny,PSP,2011.0,Sports,Banpresto,0.13,0.06,0.0,0.11,0.3
19549,Rise of Legends,Wii,2013.0,Sports,THQ,1.05,0.21,0.17,0.19,1.62
19550,Path of Frontier,SNES,2008.0,Simulation,Zoo Digital Publishing,0.08,0.04,0.01,0.01,0.14
19551,Shadow Steel,GC,2021.0,Misc,Nintendo,0.14,0.41,0.12,0.07,0.74
19552,Warriors of Destiny,PC,2010.0,Shooter,Konami Digital Entertainment,0.03,0.01,0.03,0.03,0.1
19553,Realm of Horizon,XB,2011.0,Adventure,ESP,0.27,0.01,0.02,0.05,0.35
19554,Secrets of Rebellion,X360,2023.0,Misc,Ubisoft,0.05,0.01,0.0,0.01,0.07
19555,Guardians of Vengeance,N64,2008.0,Sports,Crave Entertainment,0.11,0.02,0.02,0.0,0.15
19556,Battle for Origins,PC,2007.0,Role-Playing,D3Publisher,0.01,0.01,0.01,0.0,0.03
19557,Edge of Origins,XB,2004.0,Sports,THQ,0.1,0.03,0.04,0.19,0.36
19558,Dawn of Origins,3DS,2024.0,Sports,Sega,0.05,0.18,0.07,0.02,0.32
19559,Chronicles of Ashes,PS3,2013.0,Action,Namco Bandai Games,0.03,0.01,0.0,0.02,0.06
19560,Chronicles of Fire,GC,2008.0,Sports,XS Games,1.31,1.03,0.09,0.09,2.52
19561,Age of Redemption,PS2,1998.0,Sports,Gamecock,0.08,0.1,0.03,0.01,0.22
19562,Age of Fire,Wii,2005.0,Strategy,Majesco Entertainment,0.07,0.07,0.03,0.0,0.17
19563,Kingdom of Steel,PS3,2024.0,Shooter,Level 5,0.05,0.02,0.0,0.0,0.07
19564,Secrets of Steel,2600,2015.0,Platform,Activision,0.13,0.25,0.1,0.02,0.5
19565,Path of Redemption,3DS,2003.0,Action,Nintendo,0.01,0.03,0.01,0.02,0.07
19566,Warriors of Origins,XB,2004.0,Action,THQ,0.38,0.09,0.01,0.01,0.49
19567,Chronicles of Fire,XB,2015.0,Platform,Square Enix,0.03,0.01,0.03,0.0,0.07
19568,Return to Rebellion,PSP,2001.0,Adventure,Namco Bandai Games,0.09,0.11,0.1,0.03,0.33
19569,Battle for Chaos,XOne,2008.0,Action,Square Enix,0.06,0.04,0.01,0.05,0.16
19570,Warriors of Destiny,X360,2008.0,Misc,Microsoft Game Studios,0.17,0.11,0.12,0.1,0.5
19571,Guardians of Valor,Wii,2011.0,Shooter,Activision,0.01,0.03,0.01,0.0,0.05
19572,Dawn of Frontier,PS2,2002.0,Simulation,Activision,0.1,0.12,0.01,0.11,0.34
19573,Tales of Eclipse,GBA,2011.0,Action,Electronic Arts,0.06,0.01,0.0,0.0,0.07
19574,Fall of Ruin,XB,2010.0,Shooter,Crave Entertainment,0.04,0.02,0.03,0.01,0.1
19575,Fall of Ashes,Wii,2022.0,Racing,THQ,0.04,0.28,0.06,0.01,0.39
19576,Return to Honor,DS,2009.0,Puzzle,Ubisoft,0.07,0.09,0.01,0.04,0.21
19577,Kingdom of Destiny,3DS,2022.0,Platform,5pb,0.1,0.06,0.12,0.03,0.31
19578,Quest for Eclipse,DS,2021.0,Sports,Namco Bandai Games,0.37,0.07,0.02,0.02,0.48
19579,Battle for Ruin,XB,2014.0,Racing,Sony Computer Entertainment,0.06,0.1,0.01,0.07,0.24
19580,Secrets of Steel,WiiU,2009.0,Racing,Rising Star Games,0.04,0.12,0.0,0.01,0.17
19581,Warriors of Vengeance,X360,2007.0,Racing,Warner Bros. Interactive Entertainment,0.02,0.02,0.01,0.01,0.06
19582,Shadow Valor,PS2,2024.0,Platform,Tecmo Koei,0.61,0.9,0.98,0.03,2.52
19583,Curse of Vengeance,XB,2021.0,Fighting,Namco Bandai Games,0.25,0.08,0.02,0.03,0.38
